id1,id2,length
889,5465,7.2566041776966195
889,6852,16.169717747309264
889,2951,13.871092405572087
889,3295,6.798554836937824
889,1313,2.687851099019873
889,3095,12.96158943081157
889,2131,6.031434672520505
889,7500,6.07396621036501
889,2251,4.157915819339493
889,4054,2.772275916041203
889,1636,2.979801858830239
889,7085,9.810961781525869
889,5369,7.500167600803209
889,2685,3.255746117944181
889,6092,3.4466423362538823
889,3474,3.9585751975916037
889,4529,2.952202625417494
889,6270,3.1609367760839104
889,6739,5.115913313527968
889,4062,9.041969333868483
5465,7012,5.59975613238087
6852,1781,28.935906901129727
6852,6536,15.81586801484227
1781,7012,98.44295800245311
1781,0,123.50392104000682
7012,3450,93.86568500198102
4062,3450,7.507460865169751
3450,7578,88.38096737797497
2951,6536,8.088460700845689
2951,2861,15.70937585411836
6536,374,12.952388075660732
374,0,24.08279996779209
374,5599,17.21739947332234
374,5543,1.3436554974878174
374,6980,12.794864472249515
374,2608,8.117587408841436
374,4690,1.2931052528756635
374,7026,14.452288536042573
374,3718,18.778371204717132
605,7588,8.257464045181392
605,3886,10.552850254219322
605,2711,8.416083994490771
605,0,10.536605884818979
7578,4529,9.730059341694922
7578,7588,82.49768419942191
7588,3474,77.46312415787973
6739,6270,3.7978192652497045
4529,6270,6.787516042286525
3295,2861,5.57212893596069
3295,5157,10.535861079205882
2861,3718,19.20644988331658
3718,2048,29.029320358156095
5599,5543,16.016115546571527
5543,0,16.095952055147837
1665,2685,73.14091284696524
1665,5369,29.035898616533835
1665,2334,68.43009023429639
2334,4096,59.58937331211696
2334,7117,23.302844420536587
7117,845,3.399051568715348
7117,3886,20.448014287531556
2685,6092,73.88296072639184
6092,3474,75.14627289280601
3886,1829,16.069684427286475
2711,3056,13.315536030918775
2711,6260,13.008965219178277
6260,581,16.663451757289724
6260,0,29.400586651487156
1313,3812,7.536256447970418
1313,5693,6.788572556848064
5157,807,1.8893219492685611
5157,3812,11.466499650697486
3812,807,12.49698657746797
807,2048,30.367797111629653
807,4561,7.20598849532868
807,2004,3.602994248068408
807,4389,3.602994248068408
807,6099,1.8178830659617298
807,2866,3.618562472010111
807,7476,4.349368743512099
807,7702,2.0136383480700433
807,7417,10.49500532037225
807,1061,25.417943921402024
807,4499,7.6126337824891
807,3973,11.94323571229012
807,6136,13.862152611708082
807,5821,8.669509985390123
807,1629,9.588315155002643
2048,1024,17.162609532793816
7026,4690,13.313256502992344
1024,4690,13.274913037293036
1024,6942,15.910135924834387
1829,845,5.427815271091547
1829,5118,17.380250342005336
5118,7552,14.284917868641982
5118,3056,12.517781834472427
3056,581,6.747702000160231
5369,3766,22.422474336788696
4096,748,14.414509691091023
4096,7358,51.24839003983901
748,3766,12.962182999513542
748,6289,0.35596155460669937
748,3991,23.19268736717559
