c #vertices #edges weightDimension idOffset
mincutGraph 6 5 2 1839
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 11073 0.0 7.318344637662232
t 11073 6.422371365114024 0.0
11073 28422 0.0 5.404599002799927
s 23890 0.0 4.894906618426085
t 23890 0.37791231732465214 0.0
s 18277 0.0 5.665097223868966
t 18277 14.205896092130942 0.0
18277 23890 0.0 5.019139844320983
s 8534 0.0 0.31898997175900784
t 8534 0.011618612765940495 0.0
8534 23890 0.0 0.19670239080492402
s 28422 0.0 5.857917244900805
t 28422 13.476399859369877 0.0
s 251 0.0 8.895183428696138
t 251 21.067449201670392 0.0
251 18277 0.0 7.71543551667468
251 28422 0.0 5.505038164090875
