c #vertices #edges weightDimension idOffset
mincutGraph 7 6 2 692
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 6673 0.0 0.835022309569636
t 6673 2.25599053828885 0.0
s 898 0.0 10.956001386698057
t 898 32.17864103926191 0.0
898 6673 0.0 7.882481257270984
898 5331 0.0 8.184944325810267
s 2722 0.0 0.4728309997295845
t 2722 1.2774536073446612 0.0
2722 6673 0.0 7.297008409644773
2722 6842 0.0 6.988015760080756
s 7250 0.0 10.035092998762007
t 7250 12.325372230947094 0.0
s 5331 0.0 11.516863630649041
t 5331 16.57836562502889 0.0
s 6730 0.0 0.794496373199185
t 6730 0.07013226323384146 0.0
6730 6842 0.0 0.4587046370543918
t 6842 1.6024180480475128 0.0
6842 7250 0.0 7.011898447504506
