c #vertices #edges weightDimension idOffset
mincutGraph 12 11 2 865
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 2835 0.0 0.442702649779418
t 2835 0.06124551125106373 0.0
2835 7596 0.0 0.2810065756770585
s 6500 0.0 0.48853242427777854
t 6500 0.07458247813605148 0.0
6500 8021 0.0 0.3129408540919921
s 1813 0.0 0.4081885384775506
t 1813 0.051988438100126697 0.0
1813 2835 0.0 0.48114864649032824
1813 3036 0.0 0.25472757414518116
s 6949 0.0 1.3833927870557132
t 6949 0.1128479568391569 0.0
s 8021 0.0 0.48179325861450467
t 8021 0.07253898256080699 0.0
s 1560 0.0 0.6523199777568172
t 1560 0.08277960349315662 0.0
1560 4089 0.0 0.670484567847939
1560 4361 0.0 0.2557760621233979
s 4089 0.0 0.8116123060742679
t 4089 0.05564158069199621 0.0
t 4361 0.01559911786311687 0.0
4361 5423 0.0 0.14168365066747304
s 3036 0.0 1.201325994514397
t 3036 0.1527760338421818 0.0
3036 6949 0.0 1.2143184709510044
s 7596 0.0 0.4463364735938801
t 7596 0.062255077459880195 0.0
7596 8021 0.0 0.49795945512861084
s 4047 0.0 0.5245794328174737
t 4047 0.08599486912690502 0.0
4047 6500 0.0 0.5192148603477676
4047 4361 0.0 0.3498162944534598
s 5423 0.0 0.20490811228892974
t 5423 0.004949247249350057 0.0
