c #vertices #edges weightDimension idOffset
mincutGraph 13 12 2 893
c u v weight[0] weight[1] ...
s t 0.0 0.0
t 3136 6.654319135777274 0.0
3136 9392 0.0 5.106252880234616
t 257 2.352539141389013 0.0
257 3136 0.0 3.4461041815998303
257 4202 0.0 3.5403376492572423
257 1310 0.0 1.3770983056512207
s 7715 0.0 3.1353004630309593
t 7715 3.316180478554547 0.0
s 869 0.0 4.471557229252798
t 869 4.721414792401472 0.0
869 3136 0.0 3.8633795916204083
869 6042 0.0 2.447081568201809
s 3782 0.0 2.6915063583293377
t 3782 5.279245183447772 0.0
3782 5102 0.0 4.202864955945548
s 4202 0.0 4.94885607587319
t 4202 2.9800783981470147 0.0
t 5102 3.5372981124275515 0.0
5102 7715 0.0 2.26535847575081
5102 5114 0.0 3.1705494134783714
s 9392 0.0 5.876439689758855
t 9392 2.1096617783711764 0.0
s 5114 0.0 3.742051163920739
t 5114 0.9504735291481703 0.0
s 6042 0.0 3.558850209972294
t 6042 3.761510119200792 0.0
6042 7715 0.0 3.1431309802245586
s 1340 0.0 5.088612930203974
t 1340 2.294729731706905 0.0
1340 3782 0.0 4.097444203651157
s 1310 0.0 1.707882046918393
t 1310 0.9115190891972469 0.0
1310 6270 0.0 1.3569627977252947
s 6270 0.0 1.902834036743244
t 6270 0.44608586098413056 0.0
