c #vertices #edges weightDimension idOffset
mincutGraph 6024 6851 2 842
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 0 0.0 15.038392917877077
t 0 622.4705706888744 0.0
0 759 0.0 340.3424792057748
0 4252 0.0 354.9480677282662
s 1 0.0 14.22079009960196
t 1 185.89591105779238 0.0
1 3882 0.0 29.75053694723418
1 958 0.0 26.144255368687624
s 2 0.0 17.16292447808116
t 2 228.95345854580836 0.0
2 3149 0.0 40.4534588407795
2 4158 0.0 29.78691748958215
s 3 0.0 13.035618471019077
t 3 86.58911694008191 0.0
3 2051 0.0 13.37051576469573
3 3279 0.0 19.69922318568349
s 4 0.0 5.55050169809444
t 4 9.069331895242154 0.0
4 5443 0.0 6.44107526959746
4 1637 0.0 3.2679323018154465
t 5 565.9520544564574 0.0
5 150 0.0 55.88047399669451
5 248 0.0 46.57173214874613
5 2345 0.0 24.591582788547807
s 6 0.0 10.376298015904453
t 6 28.325145743044885 0.0
6 5732 0.0 6.808905265584865
6 8 0.0 8.342253584505922
s 7 0.0 7.197664373373398
t 7 24.88162244051027 0.0
7 3308 0.0 8.053061335103132
7 1455 0.0 13.270296664259245
s 8 0.0 8.650570955589842
t 8 23.385118079567278 0.0
8 4298 0.0 5.8745042485914025
t 9 717.3382273418798 0.0
9 5992 0.0 33.761694755910646
9 5306 0.0 42.550943038277524
9 1087 0.0 52.934980231857075
s 10 0.0 14.937229339679366
t 10 199.40107431038746 0.0
10 4408 0.0 27.08021530102272
10 2074 0.0 28.655015450879308
s 11 0.0 17.264735919978698
t 11 97.92709410697172 0.0
11 4291 0.0 15.661225506764046
11 4732 0.0 13.058209943601517
t 12 364.81437304215547 0.0
12 1287 0.0 34.426289096472345
12 2792 0.0 32.927693626917545
12 3135 0.0 23.115015496880044
s 13 0.0 12.89808489493623
t 13 58.46548372595564 0.0
13 648 0.0 15.489076128064774
13 1933 0.0 9.0721086149704
s 14 0.0 14.855759312878146
t 14 219.68699398999786 0.0
14 5139 0.0 29.950733505085946
14 5997 0.0 31.263610877987347
t 15 284.3325199028603 0.0
15 4410 0.0 31.319923489613604
15 4652 0.0 23.145716503144172
15 2095 0.0 24.849140254948654
s 16 0.0 6.522381725567581
t 16 21.26941923210424 0.0
16 3139 0.0 6.693825584987861
