c #vertices #edges weightDimension idOffset
mincutGraph 22 21 2 1128
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 6881 0.0 0.7224229267165628
t 6881 1.0656239125500802 0.0
6881 7805 0.0 3.047100521200111
s 4 0.0 2.9056554452282057
t 4 5.812167418550534 0.0
4 6345 0.0 4.336290615108818
4 3533 0.0 4.1862065629944425
s 199 0.0 1.8790715886039604
t 199 3.7055940488541714 0.0
199 10057 0.0 8.694597655429616
199 1837 0.0 7.071541583010475
s 1448 0.0 1.4429519744796326
t 1448 0.5977235327156154 0.0
1448 6881 0.0 2.950411760184727
1448 6611 0.0 4.3542017541314415
t 1768 3.7496122431894072 0.0
1768 6064 0.0 5.806748818438845
1768 8793 0.0 7.199093353823642
1768 7931 0.0 12.95359489898143
s 6856 0.0 5.961239595068002
t 6856 7.090109980064383 44.1581560402572
s 6345 0.0 5.660135671053358
t 6345 3.3216290488086626 0.0
s 10057 0.0 1.639805986263355
t 10057 2.750559736594446 0.0
s 1837 0.0 1.6358743515592333
t 1837 3.8279388687743077 0.0
1837 9490 0.0 5.944583979029999
s 3533 0.0 1.8614613726593519
t 3533 1.151575176773827 0.0
3533 7931 0.0 5.9898256902071925
t 5583 12.649378151868085 0.0
5583 10057 0.0 10.227015563782325
5583 5724 0.0 9.684944446287858
s 6064 0.0 6.539650258642776
t 6064 2.2497474588964392 0.0
s 9490 0.0 1.3490993078331943
t 9490 3.401812952366945 0.0
s 6611 0.0 1.8695037833250678
t 6611 0.39579960026259386 0.0
s 7187 0.0 5.095970224636446
t 7187 8.218081539807395 0.0
7187 9490 0.0 5.354079905853339
s 1749 0.0 3.992434542963643
t 1749 1.2886664590677688 0.0
1749 7187 0.0 3.328521941255524
t 1304 54.31976578992959 0.0
1304 6856 0.0 38.206921481245814
1304 7931 0.0 18.881774992469204
1304 5583 0.0 19.74627547512456
s 8793 0.0 2.902790050895713
t 8793 10.428973961416489 0.0
8793 11194 0.0 7.595019606698922
s 11194 0.0 9.700917371205115
t 11194 9.104815890807945 0.0
t 7931 6.700022585524554 0.0
s 5724 0.0 3.486698179445299
t 5724 1.4194593832880056 0.0
5724 6611 0.0 6.217503368026399
s 7805 0.0 3.791969143988918
t 7805 1.1700746922895509 0.0
