c #vertices #edges weightDimension idOffset
mincutGraph 8 7 2 1830
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 1649 0.0 2.1678059047115403
t 1649 0.4924725962307945 0.0
s 1426 0.0 1.6295495134379858
t 1426 0.6822997174261826 0.0
1426 13468 0.0 1.816241558827661
s 2787 0.0 2.3989349573426404
t 2787 0.695964282975687 0.0
2787 9214 0.0 1.4746987900208464
s 18724 0.0 1.2496251418686177
t 18724 0.5836338608331668 0.0
s 13468 0.0 2.4197017280331257
t 13468 0.6489920649995315 0.0
s 13980 0.0 1.6249892315939327
t 13980 0.3249604618541916 0.0
13980 18724 0.0 1.1632426949826453
t 1085 0.6372628662631028 0.0
1085 1649 0.0 1.6539229709617405
1085 1426 0.0 0.8375998589939844
1085 9214 0.0 1.5333911201012287
t 9214 0.7612394654316277 0.0
9214 18724 0.0 1.0872353786646929
