c #vertices #edges weightDimension idOffset
mincutGraph 5 4 2 978
c u v weight[0] weight[1] ...
s t 0.0 0.0
s 6513 0.0 4.703979365157024
t 6513 10.516597987349932 0.0
s 1368 0.0 8.60159955072258
t 1368 23.45535379001487 0.0
1368 3034 0.0 6.541169911069044
1368 4703 0.0 7.392081878549882
s 1641 0.0 8.210540479483424
t 1641 8.06166082965706 0.0
1641 6513 0.0 5.691608171539247
s 3034 0.0 9.431859861661785
t 3034 10.999454544422145 0.0
s 4703 0.0 4.703979365999066
t 4703 10.516597989467714 0.0
4703 6513 0.0 4.625064017692992
